subject,session,run_cond,spot,condition,component,window_start_ms,window_end_ms,selected_rank,channel_idx,latency_ms,amplitude_uv,channel,source_files,source_originals
09TI,55,real,PPC_L,rest,p30,20.0,40.0,3,0,35.80000000000001,4.386655879020691,T7,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,n45,40.0,55.0,1,57,41.0,-3.3209634757041933,CP4,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,n45,40.0,55.0,2,22,41.80000000000001,-3.080979365110397,C4,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,n45,40.0,55.0,3,59,42.19999999999999,-3.0549314510822296,C6,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,p60,55.0,70.0,1,31,67.0,6.426775414645672,TP10,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,p60,55.0,70.0,2,54,65.39999999999998,5.61717565536499,PO8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,p60,55.0,70.0,3,20,66.19999999999999,5.594444663524627,O2,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,n100,80.0,120.0,1,44,88.80000000000001,-5.638783311843872,AF3,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,n100,80.0,120.0,2,15,87.19999999999999,-5.620650707483292,Fp2,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,rest,n100,80.0,120.0,3,47,86.60000000000002,-5.564624189138413,Fpz,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n20,10.0,25.0,1,63,12.600000000000023,-2.8361036944389344,TP8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n20,10.0,25.0,2,1,14.399999999999977,-2.792208638191223,TP9,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n20,10.0,25.0,3,28,14.0,-2.7628668355941772,CP6,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,p30,20.0,40.0,1,38,31.0,3.271036502122879,CP3,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,p30,20.0,40.0,2,8,31.600000000000023,2.869613538980484,P3,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,p30,20.0,40.0,3,40,31.19999999999999,2.721495395898819,PO3,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n45,40.0,55.0,1,25,48.80000000000001,-2.9029977640882136,FC6,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n45,40.0,55.0,2,15,49.39999999999998,-2.8658938491344452,Fp2,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n45,40.0,55.0,3,47,49.60000000000002,-2.7690654081106185,Fpz,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,p60,55.0,70.0,1,40,69.60000000000002,6.06135592341423,PO3,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,p60,55.0,70.0,2,21,68.80000000000001,5.809655227661133,Oz,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,p60,55.0,70.0,3,20,69.60000000000002,5.278332366347313,O2,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n100,80.0,120.0,1,61,119.0,-6.549646510779858,AF8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n100,80.0,120.0,2,13,80.19999999999999,-6.242713696956635,FC1,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,onset,n100,80.0,120.0,3,48,99.80000000000001,-6.161686687171459,FCz,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n20,10.0,25.0,1,15,23.19999999999999,-3.3372668659687044,Fp2,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n20,10.0,25.0,2,61,24.0,-2.8391138982772826,AF8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n20,10.0,25.0,3,26,21.80000000000001,-2.7808790731430055,F8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,p30,20.0,40.0,1,31,31.19999999999999,4.109563176631927,TP10,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,p30,20.0,40.0,2,54,39.80000000000001,3.5775191152095793,PO8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,p30,20.0,40.0,3,29,38.60000000000002,3.4891533893346787,P8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n45,40.0,55.0,1,12,52.80000000000001,-6.674025104045868,Fp1,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n45,40.0,55.0,2,47,52.80000000000001,-6.608381900787354,Fpz,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n45,40.0,55.0,3,61,54.80000000000001,-5.8139872646331785,AF8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,p60,55.0,70.0,1,54,62.60000000000002,7.148459091186523,PO8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,p60,55.0,70.0,2,56,67.0,7.126029969751835,P6,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,p60,55.0,70.0,3,23,67.39999999999998,6.912799007892609,P4,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n100,80.0,120.0,1,61,107.19999999999999,-8.95419734954834,AF8,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n100,80.0,120.0,2,47,106.0,-8.754654259681702,Fpz,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,real,PPC_L,after,n100,80.0,120.0,3,12,112.19999999999999,-8.736296838521957,Fp1,session_55__set_9__cleaned_SOUND.mat,08_09TI_PPC_L_40MSO_real.hdf5
09TI,55,MI,M1_PA,rest,n20,10.0,25.0,1,25,10.199999999999989,-5.475470608696342,FC6,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n20,10.0,25.0,2,62,11.600000000000023,-3.819069878458977,FT8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n20,10.0,25.0,3,26,11.600000000000023,-3.531994406208396,F8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,p30,20.0,40.0,1,5,34.80000000000001,4.659784803390503,F7,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,p30,20.0,40.0,2,34,34.80000000000001,4.465815032124519,AF7,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,p30,20.0,40.0,3,4,37.60000000000002,4.386582080721855,FT9,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n45,40.0,55.0,1,10,40.80000000000001,-5.009897920265794,CP1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n45,40.0,55.0,2,16,43.80000000000001,-4.052316349744797,Cz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n45,40.0,55.0,3,43,41.60000000000002,-4.043819633200765,P1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,p60,55.0,70.0,1,29,62.39999999999998,4.15788771033287,P8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,p60,55.0,70.0,2,63,59.80000000000001,4.1397679995000365,TP8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,p60,55.0,70.0,3,54,62.80000000000001,4.087023360878229,PO8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n100,80.0,120.0,1,48,87.39999999999998,-3.8374298401921987,FCz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n100,80.0,120.0,2,26,95.60000000000002,-3.5506574112176894,F8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,rest,n100,80.0,120.0,3,14,81.0,-3.4571695145219565,Fz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n20,10.0,25.0,1,45,10.199999999999989,-3.488719139844179,F1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n20,10.0,25.0,2,13,23.80000000000001,-2.869854643642902,FC1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n20,10.0,25.0,3,48,24.0,-2.7445284785330295,FCz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,p30,20.0,40.0,1,15,33.60000000000002,7.575212334692478,Fp2,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,p30,20.0,40.0,2,12,37.19999999999999,7.249202623963356,Fp1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,p30,20.0,40.0,3,34,37.80000000000001,6.908315955996513,AF7,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n45,40.0,55.0,1,0,48.80000000000001,-4.323015522956848,T7,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n45,40.0,55.0,2,27,52.39999999999998,-4.123027967214584,FT10,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n45,40.0,55.0,3,1,49.0,-4.052547640800476,TP9,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,p60,55.0,70.0,1,15,62.39999999999998,7.434470620155334,Fp2,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,p60,55.0,70.0,2,12,63.39999999999998,7.42435998916626,Fp1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,p60,55.0,70.0,3,34,63.39999999999998,7.141327655762434,AF7,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n100,80.0,120.0,1,16,105.80000000000001,-5.767712555527687,Cz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n100,80.0,120.0,2,51,106.80000000000001,-5.260813885256648,C2,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,onset,n100,80.0,120.0,3,50,115.0,-4.988986953645945,CPz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n20,10.0,25.0,1,15,23.0,-5.410335793495178,Fp2,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n20,10.0,25.0,2,47,23.399999999999977,-4.776630203723908,Fpz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n20,10.0,25.0,3,61,24.600000000000023,-4.474361053332687,AF8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,p30,20.0,40.0,1,38,22.600000000000023,3.604779754281044,CP3,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,p30,20.0,40.0,2,10,24.80000000000001,3.1575743120163677,CP1,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,p30,20.0,40.0,3,57,23.80000000000001,2.7506169468164443,CP4,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n45,40.0,55.0,1,61,46.80000000000001,-4.308439772818238,AF8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n45,40.0,55.0,2,15,46.60000000000002,-4.287111480236053,Fp2,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n45,40.0,55.0,3,46,45.39999999999998,-3.6646261286735533,AF4,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,p60,55.0,70.0,1,41,69.80000000000001,5.301715724170208,PO7,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,p60,55.0,70.0,2,40,69.60000000000002,5.080944963991642,PO3,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,p60,55.0,70.0,3,52,69.80000000000001,4.677627555727959,POz,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n100,80.0,120.0,1,61,81.0,-5.692855849266052,AF8,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n100,80.0,120.0,2,15,81.80000000000001,-5.2135983970761295,Fp2,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_PA,after,n100,80.0,120.0,3,46,81.0,-4.848071301877499,AF4,session_55__set_4__cleaned_SOUND.mat; session_55__set_8__cleaned_SOUND.mat,03_09TI_M1_PA_30MSO_MI.hdf5; 07_09TI_M1_PA_30MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n20,10.0,25.0,1,52,10.600000000000023,-6.943711467161775,POz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n20,10.0,25.0,2,10,11.199999999999989,-6.466098790764809,CP1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n20,10.0,25.0,3,40,14.600000000000023,-6.204644126296043,PO3,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,p30,20.0,40.0,1,12,39.80000000000001,5.284530510902405,Fp1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,p30,20.0,40.0,2,39,30.0,5.2627051794528965,P5,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,p30,20.0,40.0,3,2,39.0,5.184992473125458,P7,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n45,40.0,55.0,1,16,42.19999999999999,-7.56651220202446,Cz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n45,40.0,55.0,2,51,42.60000000000002,-7.147043583095074,C2,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n45,40.0,55.0,3,48,42.19999999999999,-6.649085730612278,FCz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,p60,55.0,70.0,1,12,55.19999999999999,6.601794220805168,Fp1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,p60,55.0,70.0,2,34,57.80000000000001,6.493726981580258,AF7,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,p60,55.0,70.0,3,44,55.19999999999999,6.143040194064379,AF3,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n100,80.0,120.0,1,28,118.19999999999999,-5.257218952178955,CP6,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n100,80.0,120.0,2,59,118.0,-4.9938669884204865,C6,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,rest,n100,80.0,120.0,3,17,97.60000000000002,-4.38019843172282,FC2,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n20,10.0,25.0,1,10,10.399999999999977,-8.528876532912255,CP1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n20,10.0,25.0,2,43,10.399999999999977,-8.035701881349087,P1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n20,10.0,25.0,3,40,12.399999999999977,-7.925511885732412,PO3,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,p30,20.0,40.0,1,15,38.60000000000002,11.711222989559174,Fp2,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,p30,20.0,40.0,2,47,38.39999999999998,11.580210810080171,Fpz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,p30,20.0,40.0,3,12,39.60000000000002,11.315301302522421,Fp1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n45,40.0,55.0,1,50,41.60000000000002,-6.0221235871315,CPz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n45,40.0,55.0,2,16,41.39999999999998,-5.768587993830442,Cz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
